Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2016,2016 Senior,Community & Environment - Macro - Seniors,Nevada,34,-0.02,-0.02,,
2016,2016 Senior,Community & Environment - Macro - Seniors,New York,43,-0.075,-0.075,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Ohio,28,0.01,0.01,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Oklahoma,40,-0.034,-0.034,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Oregon,20,0.041,0.041,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Pennsylvania,29,0.006,0.006,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Rhode Island,38,-0.027,-0.027,,
2016,2016 Senior,Community & Environment - Macro - Seniors,South Carolina,31,-0.005,-0.005,,
2016,2016 Senior,Community & Environment - Macro - Seniors,South Dakota,21,0.034,0.034,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Tennessee,42,-0.042,-0.042,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Texas,46,-0.107,-0.107,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Utah,2,0.132,0.132,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Virginia,30,0.001,0.001,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Vermont,10,0.087,0.087,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Washington,8,0.09,0.09,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Wisconsin,5,0.108,0.108,,
2016,2016 Senior,Community & Environment - Macro - Seniors,West Virginia,45,-0.091,-0.091,,
2016,2016 Senior,Community & Environment - Macro - Seniors,Wyoming,25,0.02,0.02,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Alaska,1,0.192,0.192,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Alabama,41,-0.028,-0.028,,
2016,2016 Senior,Community & Environment - Micro - Seniors,United States,,,,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Arkansas,46,-0.051,-0.051,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Arizona,38,-0.023,-0.023,,
2016,2016 Senior,Community & Environment - Micro - Seniors,California,43,-0.032,-0.032,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Colorado,30,-0.002,-0.002,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Connecticut,33,-0.005,-0.005,,
2016,2016 Senior,Community & Environment - Micro - Seniors,District of Columbia,,,,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Delaware,12,0.056,0.056,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Florida,23,0.019,0.019,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Georgia,42,-0.028,-0.028,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Hawaii,26,0.008,0.008,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Iowa,11,0.059,0.059,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Idaho,17,0.036,0.036,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Illinois,25,0.013,0.013,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Indiana,21,0.023,0.023,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Kansas,22,0.021,0.021,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Kentucky,39,-0.025,-0.025,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Louisiana,48,-0.062,-0.062,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Massachusetts,3,0.161,0.161,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Maryland,35,-0.009,-0.009,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Maine,37,-0.01,-0.01,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Michigan,18,0.035,0.035,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Minnesota,9,0.068,0.068,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Missouri,34,-0.007,-0.007,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Mississippi,50,-0.085,-0.085,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Montana,7,0.091,0.091,,
2016,2016 Senior,Community & Environment - Micro - Seniors,North Carolina,44,-0.044,-0.044,,
2016,2016 Senior,Community & Environment - Micro - Seniors,North Dakota,5,0.104,0.104,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Nebraska,16,0.041,0.041,,
2016,2016 Senior,Community & Environment - Micro - Seniors,New Hampshire,2,0.178,0.178,,
2016,2016 Senior,Community & Environment - Micro - Seniors,New Jersey,19,0.032,0.032,,
2016,2016 Senior,Community & Environment - Micro - Seniors,New Mexico,10,0.067,0.067,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Nevada,36,-0.009,-0.009,,
2016,2016 Senior,Community & Environment - Micro - Seniors,New York,28,0.003,0.003,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Ohio,32,-0.004,-0.004,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Oklahoma,40,-0.026,-0.026,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Oregon,29,0.001,0.001,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Pennsylvania,13,0.052,0.052,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Rhode Island,27,0.006,0.006,,
2016,2016 Senior,Community & Environment - Micro - Seniors,South Carolina,45,-0.05,-0.05,,
2016,2016 Senior,Community & Environment - Micro - Seniors,South Dakota,20,0.029,0.029,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Tennessee,49,-0.065,-0.065,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Texas,47,-0.06,-0.06,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Utah,8,0.076,0.076,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Virginia,31,-0.002,-0.002,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Vermont,6,0.096,0.096,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Washington,24,0.015,0.015,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Wisconsin,14,0.044,0.044,,
2016,2016 Senior,Community & Environment - Micro - Seniors,West Virginia,15,0.043,0.043,,
2016,2016 Senior,Community & Environment - Micro - Seniors,Wyoming,4,0.132,0.132,,
2016,2016 Senior,Community & Environment Total - Seniors,Alaska,2,0.288,0.288,,
2016,2016 Senior,Community & Environment Total - Seniors,Alabama,38,-0.052,-0.052,,
2016,2016 Senior,Community & Environment Total - Seniors,United States,,,,,
2016,2016 Senior,Community & Environment Total - Seniors,Arkansas,43,-0.074,-0.074,,
2016,2016 Senior,Community & Environment Total - Seniors,Arizona,35,-0.035,-0.035,,
2016,2016 Senior,Community & Environment Total - Seniors,California,36,-0.043,-0.043,,
2016,2016 Senior,Community & Environment Total - Seniors,Colorado,18,0.081,0.081,,
2016,2016 Senior,Community & Environment Total - Seniors,Connecticut,21,0.067,0.067,,
2016,2016 Senior,Community & Environment Total - Seniors,District of Columbia,,,,,
2016,2016 Senior,Community & Environment Total - Seniors,Delaware,11,0.128,0.128,,
2016,2016 Senior,Community & Environment Total - Seniors,Florida,32,-0.014,-0.014,,
2016,2016 Senior,Community & Environment Total - Seniors,Georgia,46,-0.113,-0.113,,
2016,2016 Senior,Community & Environment Total - Seniors,Hawaii,20,0.068,0.068,,
2016,2016 Senior,Community & Environment Total - Seniors,Iowa,8,0.161,0.161,,
2016,2016 Senior,Community & Environment Total - Seniors,Idaho,13,0.12,0.12,,
2016,2016 Senior,Community & Environment Total - Seniors,Illinois,31,-0.01,-0.01,,
2016,2016 Senior,Community & Environment Total - Seniors,Indiana,17,0.091,0.091,,
2016,2016 Senior,Community & Environment Total - Seniors,Kansas,16,0.101,0.101,,
2016,2016 Senior,Community & Environment Total - Seniors,Kentucky,47,-0.138,-0.138,,
2016,2016 Senior,Community & Environment Total - Seniors,Louisiana,50,-0.235,-0.235,,
2016,2016 Senior,Community & Environment Total - Seniors,Massachusetts,7,0.175,0.175,,
2016,2016 Senior,Community & Environment Total - Seniors,Maryland,26,0.047,0.047,,
2016,2016 Senior,Community & Environment Total - Seniors,Maine,19,0.079,0.079,,
2016,2016 Senior,Community & Environment Total - Seniors,Michigan,22,0.063,0.063,,
2016,2016 Senior,Community & Environment Total - Seniors,Minnesota,5,0.197,0.197,,
2016,2016 Senior,Community & Environment Total - Seniors,Missouri,29,0.004,0.004,,
2016,2016 Senior,Community & Environment Total - Seniors,Mississippi,49,-0.196,-0.196,,
2016,2016 Senior,Community & Environment Total - Seniors,Montana,14,0.114,0.114,,
2016,2016 Senior,Community & Environment Total - Seniors,North Carolina,44,-0.08,-0.08,,
2016,2016 Senior,Community & Environment Total - Seniors,North Dakota,3,0.242,0.242,,
2016,2016 Senior,Community & Environment Total - Seniors,Nebraska,12,0.125,0.125,,
2016,2016 Senior,Community & Environment Total - Seniors,New Hampshire,1,0.29,0.29,,
2016,2016 Senior,Community & Environment Total - Seniors,New Jersey,24,0.062,0.062,,
2016,2016 Senior,Community & Environment Total - Seniors,New Mexico,40,-0.056,-0.056,,
2016,2016 Senior,Community & Environment Total - Seniors,Nevada,34,-0.029,-0.029,,
2016,2016 Senior,Community & Environment Total - Seniors,New York,42,-0.072,-0.072,,
2016,2016 Senior,Community & Environment Total - Seniors,Ohio,28,0.006,0.006,,
2016,2016 Senior,Community & Environment Total - Seniors,Oklahoma,41,-0.06,-0.06,,
2016,2016 Senior,Community & Environment Total - Seniors,Oregon,27,0.042,0.042,,
2016,2016 Senior,Community & Environment Total - Seniors,Pennsylvania,25,0.058,0.058,,
2016,2016 Senior,Community & Environment Total - Seniors,Rhode Island,33,-0.021,-0.021,,
2016,2016 Senior,Community & Environment Total - Seniors,South Carolina,39,-0.055,-0.055,,
2016,2016 Senior,Community & Environment Total - Seniors,South Dakota,23,0.062,0.062,,
2016,2016 Senior,Community & Environment Total - Seniors,Tennessee,45,-0.106,-0.106,,
2016,2016 Senior,Community & Environment Total - Seniors,Texas,48,-0.167,-0.167,,
2016,2016 Senior,Community & Environment Total - Seniors,Utah,4,0.208,0.208,,
2016,2016 Senior,Community & Environment Total - Seniors,Virginia,30,-0.002,-0.002,,
2016,2016 Senior,Community & Environment Total - Seniors,Vermont,6,0.183,0.183,,
2016,2016 Senior,Community & Environment Total - Seniors,Washington,15,0.105,0.105,,
2016,2016 Senior,Community & Environment Total - Seniors,Wisconsin,9,0.152,0.152,,
2016,2016 Senior,Community & Environment Total - Seniors,West Virginia,37,-0.047,-0.047,,
2016,2016 Senior,Community & Environment Total - Seniors,Wyoming,10,0.152,0.152,,
2016,2016 Senior,Community Support,Alabama,33,493,-0.29,,
2016,2016 Senior,Community Support,Alaska,1,6701,2,,
2016,2016 Senior,Community Support,Arizona,39,429,-0.34,,
2016,2016 Senior,Community Support,Arkansas,20,720,-0.08,,
2016,2016 Senior,Community Support,California,42,419,-0.35,,
2016,2016 Senior,Community Support,Colorado,28,594,-0.19,,
2016,2016 Senior,Community Support,Connecticut,19,779,-0.03,,
2016,2016 Senior,Community Support,Delaware,14,974,0.15,,
2016,2016 Senior,Community Support,Florida,6,1629,0.74,,
2016,2016 Senior,Community Support,Georgia,37,452,-0.32,,
2016,2016 Senior,Community Support,Hawaii,17,800,-0.01,,
2016,2016 Senior,Community Support,Idaho,36,453,-0.32,,
2016,2016 Senior,Community Support,Illinois,31,536,-0.25,,
2016,2016 Senior,Community Support,Indiana,18,781,-0.03,,
2016,2016 Senior,Community Support,Iowa,16,847,0.03,,
2016,2016 Senior,Community Support,Kansas,21,686,-0.11,,
2016,2016 Senior,Community Support,Kentucky,45,382,-0.39,,
2016,2016 Senior,Community Support,Louisiana,26,623,-0.17,,
2016,2016 Senior,Community Support,Maine,41,421,-0.35,,
2016,2016 Senior,Community Support,Maryland,34,488,-0.29,,
2016,2016 Senior,Community Support,Massachusetts,2,4053,2,,
2016,2016 Senior,Community Support,Michigan,25,638,-0.16,,
2016,2016 Senior,Community Support,Minnesota,23,662,-0.13,,
2016,2016 Senior,Community Support,Mississippi,50,261,-0.49,,
2016,2016 Senior,Community Support,Missouri,23,662,-0.13,,
2016,2016 Senior,Community Support,Montana,9,1350,0.48,,
2016,2016 Senior,Community Support,Nebraska,11,1220,0.37,,
2016,2016 Senior,Community Support,Nevada,48,335,-0.43,,
2016,2016 Senior,Community Support,New Hampshire,4,2983,1.95,,
2016,2016 Senior,Community Support,New Jersey,29,580,-0.21,,
2016,2016 Senior,Community Support,New Mexico,15,864,0.05,,
2016,2016 Senior,Community Support,New York,10,1278,0.42,,
2016,2016 Senior,Community Support,North Carolina,35,472,-0.3,,
2016,2016 Senior,Community Support,North Dakota,8,1379,0.51,,
2016,2016 Senior,Community Support,Ohio,27,599,-0.19,,
2016,2016 Senior,Community Support,Oklahoma,44,397,-0.37,,
2016,2016 Senior,Community Support,Oregon,40,428,-0.34,,
2016,2016 Senior,Community Support,Pennsylvania,7,1594,0.7,,
2016,2016 Senior,Community Support,Rhode Island,46,376,-0.39,,
2016,2016 Senior,Community Support,South Carolina,47,339,-0.42,,
2016,2016 Senior,Community Support,South Dakota,13,1079,0.24,,
2016,2016 Senior,Community Support,Tennessee,43,411,-0.36,,
2016,2016 Senior,Community Support,Texas,49,315,-0.45,,
2016,2016 Senior,Community Support,Utah,12,1190,0.34,,
2016,2016 Senior,Community Support,Vermont,5,2060,1.12,,
2016,2016 Senior,Community Support,Virginia,32,523,-0.26,,
2016,2016 Senior,Community Support,Washington,38,448,-0.33,,
2016,2016 Senior,Community Support,West Virginia,22,675,-0.12,,
2016,2016 Senior,Community Support,Wisconsin,30,579,-0.21,,
2016,2016 Senior,Community Support,Wyoming,3,3034,2,,
2016,2016 Senior,Community Support,United States,,811,,,
2016,2016 Senior,Community Support,District of Columbia,,1524,,,
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Alabama,7,96,0.72,96.9,95.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Alaska,50,86.2,-2,89,83.3
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Arizona,37,93,-0.55,94,92
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Arkansas,22,94.9,0.26,96.2,93.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,California,30,94.2,-0.04,95.5,92.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Colorado,26,94.7,0.17,95.6,93.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Connecticut,9,95.9,0.68,97,94.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Delaware,10,95.4,0.47,96.9,93.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Florida,23,94.8,0.21,95.8,93.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Georgia,35,93.1,-0.51,94.6,91.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Hawaii,16,95.1,0.34,96.3,93.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Idaho,40,92.1,-0.94,93.7,90.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Illinois,12,95.3,0.43,96.7,93.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Indiana,19,95,0.3,95.9,94.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Iowa,32,93.8,-0.21,94.9,92.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Kansas,16,95.1,0.34,95.9,94.4
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Kentucky,26,94.7,0.17,95.8,93.5
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Louisiana,19,95,0.3,96,93.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Maine,3,96.6,0.98,97.4,95.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Maryland,14,95.2,0.38,96.8,93.5
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Massachusetts,1,96.9,1.11,97.6,96.1
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Michigan,3,96.6,0.98,97.5,95.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Minnesota,41,91.8,-1.06,92.8,90.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Mississippi,43,91.3,-1.28,93.4,89.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Missouri,23,94.8,0.21,95.9,93.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Montana,45,90.8,-1.49,92.2,89.4
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Nebraska,16,95.1,0.34,95.7,94.5
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Nevada,39,92.3,-0.85,94.4,90.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,New Hampshire,7,96,0.72,97.2,94.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,New Jersey,10,95.4,0.47,96.3,94.4
2016,2016 Senior,Dedicated Health Care Provider - Seniors,New Mexico,49,88,-2,89.7,86.3
2016,2016 Senior,Dedicated Health Care Provider - Seniors,New York,23,94.8,0.21,96.1,93.5
2016,2016 Senior,Dedicated Health Care Provider - Seniors,North Carolina,12,95.3,0.43,96.3,94.3
2016,2016 Senior,Dedicated Health Care Provider - Seniors,North Dakota,42,91.5,-1.19,92.9,90
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Ohio,14,95.2,0.38,96.2,94.1
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Oklahoma,26,94.7,0.17,95.6,93.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Oregon,31,94.1,-0.09,95.3,92.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Pennsylvania,2,96.7,1.02,97.6,95.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Rhode Island,3,96.6,0.98,97.5,95.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,South Carolina,29,94.6,0.13,95.5,93.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,South Dakota,47,90.2,-1.74,92.4,88
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Tennessee,19,95,0.3,96.2,93.7
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Texas,46,90.7,-1.53,92.5,89
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Utah,44,91.2,-1.32,92.4,90
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Vermont,6,96.1,0.77,97.1,95.1
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Virginia,35,93.1,-0.51,94.4,91.8
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Washington,34,93.4,-0.38,94.5,92.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,West Virginia,38,92.9,-0.6,94.2,91.6
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Wisconsin,32,93.8,-0.21,95.3,92.2
2016,2016 Senior,Dedicated Health Care Provider - Seniors,Wyoming,48,88.6,-2,90.3,86.9
2016,2016 Senior,Dedicated Health Care Provider - Seniors,United States,,94.3,,94.6,94.1
2016,2016 Senior,Dedicated Health Care Provider - Seniors,District of Columbia,,92,,94.6,89.5
2016,2016 Senior,Dental Visit - Seniors,Alaska,29,64.5,-0.19,68.6,60.3
2016,2016 Senior,Dental Visit - Seniors,Alabama,44,57.9,-1.24,60.3,55.6
2016,2016 Senior,Dental Visit - Seniors,United States,,65.7,,66.2,65.2
2016,2016 Senior,Dental Visit - Seniors,Arkansas,48,54.5,-1.78,57.3,51.8
2016,2016 Senior,Dental Visit - Seniors,Arizona,28,65.3,-0.06,67,63.6
2016,2016 Senior,Dental Visit - Seniors,California,9,71.3,0.89,73.8,68.7
2016,2016 Senior,Dental Visit - Seniors,Colorado,11,70.9,0.83,72.6,69.2
2016,2016 Senior,Dental Visit - Seniors,Connecticut,3,75.1,1.49,77.5,72.7
2016,2016 Senior,Dental Visit - Seniors,District of Columbia,,65.1,,68.7,61.4
2016,2016 Senior,Dental Visit - Seniors,Delaware,18,69.7,0.64,72.8,66.6
2016,2016 Senior,Dental Visit - Seniors,Florida,24,66.2,0.08,68.2,64.3
2016,2016 Senior,Dental Visit - Seniors,Georgia,37,62.1,-0.57,64.7,59.4
2016,2016 Senior,Dental Visit - Seniors,Hawaii,1,78.1,1.97,80.6,75.6
2016,2016 Senior,Dental Visit - Seniors,Iowa,15,70,0.68,72.1,68
2016,2016 Senior,Dental Visit - Seniors,Idaho,35,62.5,-0.51,65.5,59.5
2016,2016 Senior,Dental Visit - Seniors,Illinois,36,62.2,-0.56,65.3,59
2016,2016 Senior,Dental Visit - Seniors,Indiana,40,60.5,-0.83,62.5,58.6
2016,2016 Senior,Dental Visit - Seniors,Kansas,22,66.7,0.16,68.3,65.1
2016,2016 Senior,Dental Visit - Seniors,Kentucky,46,57,-1.38,59.5,54.5
2016,2016 Senior,Dental Visit - Seniors,Louisiana,45,57.2,-1.35,59.8,54.6
2016,2016 Senior,Dental Visit - Seniors,Massachusetts,6,71.9,0.99,73.9,70
2016,2016 Senior,Dental Visit - Seniors,Maryland,17,69.9,0.67,72.4,67.5
2016,2016 Senior,Dental Visit - Seniors,Maine,21,67.4,0.27,69.4,65.3
2016,2016 Senior,Dental Visit - Seniors,Michigan,5,72.4,1.07,74.5,70.4
2016,2016 Senior,Dental Visit - Seniors,Minnesota,2,75.6,1.57,77.2,74.1
2016,2016 Senior,Dental Visit - Seniors,Missouri,42,58.8,-1.1,61.4,56.2
2016,2016 Senior,Dental Visit - Seniors,Mississippi,49,54,-1.86,57.3,50.8
2016,2016 Senior,Dental Visit - Seniors,Montana,32,63.5,-0.35,66,60.9
2016,2016 Senior,Dental Visit - Seniors,North Carolina,33,63.4,-0.37,65.7,61.1
2016,2016 Senior,Dental Visit - Seniors,North Dakota,23,66.4,0.11,68.9,63.9
2016,2016 Senior,Dental Visit - Seniors,Nebraska,19,68,0.37,69.5,66.5
2016,2016 Senior,Dental Visit - Seniors,New Hampshire,4,74.1,1.34,76.7,71.6
2016,2016 Senior,Dental Visit - Seniors,New Jersey,15,70,0.68,72.4,67.6
2016,2016 Senior,Dental Visit - Seniors,New Mexico,34,63.2,-0.4,65.8,60.6
2016,2016 Senior,Dental Visit - Seniors,Nevada,41,59.7,-0.95,64,55.4
2016,2016 Senior,Dental Visit - Seniors,New York,26,65.8,0.02,68.5,63.1
2016,2016 Senior,Dental Visit - Seniors,Ohio,31,63.7,-0.32,66,61.4
2016,2016 Senior,Dental Visit - Seniors,Oklahoma,47,55.4,-1.64,57.5,53.3
2016,2016 Senior,Dental Visit - Seniors,Oregon,20,67.5,0.29,70,65
2016,2016 Senior,Dental Visit - Seniors,Pennsylvania,29,64.5,-0.19,66.5,62.5
